"sgRNA","gene","logFC","logCPM","LR","PValue","FDR"
"HIST1H2BH_CCDS4601.1_ex0_6:26252082-26252105:+_4-4","HIST1H2BH",-3.93938834756598,1.57986853789361,42.5788641522166,6.78890162900906e-11,2.67745425159036e-07
"INTS9_CCDS34873.1_ex12_8:28695156-28695179:-_5-4","INTS9",-3.87188708664986,1.16678309161904,41.3623523984784,1.26469760063281e-10,4.59474801948686e-07
"SRP19_CCDS4108.1_ex1_5:112198245-112198268:-_6-1","SRP19",-3.14729979150549,2.15339732054456,41.359810943355,1.26634292613932e-10,4.59474801948686e-07
"POLR2I_CCDS12487.1_ex4_19:36605559-36605582:-_5-5","POLR2I",-3.70372212064991,1.47374851379327,40.7481018885588,1.7317156513984e-10,6.04162288548838e-07
"RPL8_CCDS6433.1_ex3_8:146017182-146017205:+_5-3","RPL8",-3.32008081369049,1.752646669273,40.2843767920869,2.19557750746082e-10,7.37624593052827e-07
"HIST1H2AD_CCDS4591.1_ex0_6:26199260-26199283:+_4-1","HIST1H2AD",-3.25958305069837,1.87543581898648,40.1165338490151,2.39255369199501e-10,7.53743298783948e-07
"MCM2_CCDS3043.1_ex4_3:127324973-127324996:-_5-3","MCM2",-3.34727848346538,1.4117173399652,40.1025477314072,2.40974497180374e-10,7.53743298783948e-07
"SRP54_CCDS53893.1_ex6_14:35482574-35482597:+_5-4","SRP54",-3.98083483240145,1.00906286115085,39.968133390127,2.58139984366086e-10,7.80520661395444e-07
"RPS29_CCDS32072.1_ex1_14:50052743-50052766:-_4-4","RPS29",-3.57430463781607,1.28367144322262,39.5892130280624,3.13409664018121e-10,9.17067006884508e-07
"PSMD11_CCDS11272.1_ex5_17:30796103-30796126:-_5-4","PSMD11",-3.41113921731226,1.37647132381751,39.4390234331859,3.38464952805442e-10,9.28477431098522e-07
"SF1_CCDS31599.1_ex7_11:64537023-64537046:-_5-2","SF1",-4.51589722581631,0.181742003302173,39.3878875336389,3.4744550513309e-10,9.28477431098522e-07
"HIST1H2BD_CCDS4587.1_ex0_6:26158535-26158558:+_5-2","HIST1H2BD",-5.72230457495571,0.320420756349739,39.3846808897235,3.48016543643406e-10,9.28477431098522e-07
"SART3_CCDS9117.1_ex12_12:108932759-108932782:-_5-2","SART3",-3.44448468837566,2.44466646587764,39.1795037753513,3.86577180884291e-10,9.9101285609585e-07
"RPS19_CCDS12588.1_ex2_19:42373103-42373126:-_5-4","RPS19",-3.56743110126432,2.05696273117483,39.1458083334538,3.93306759190936e-10,9.9101285609585e-07
"CDC20_CCDS484.1_ex1_1:43825220-43825243:-_5-3","CDC20",-4.6037638491921,0.539923525448178,38.7812993481636,4.74047688432083e-10,1.16217275054016e-06
"ZNF335_CCDS13389.1_ex18_20:44590740-44590763:+_5-2","ZNF335",-3.97076285683863,0.587317224991549,38.2878349781748,6.10419958627331e-10,1.45432801856747e-06
"PSMB2_CCDS394.1_ex3_1:36096908-36096931:+_5-4","PSMB2",-3.83816120711977,1.13760415813296,38.2408905330773,6.25282967777525e-10,1.45432801856747e-06
"POLR2L_CCDS7720.1_ex0_11:840418-840441:+_4-1","POLR2L",-4.02039872403261,1.04765802940261,38.1164204729944,6.66468894774747e-10,1.51136817440306e-06
"PSMA7_CCDS13489.1_ex4_20:60714932-60714955:+_5-5","PSMA7",-3.56949074181157,1.16439105619542,37.6076922644918,8.65026769224921e-10,1.91379788316154e-06
"COMMD6_CCDS9452.1_ex1_13:76101971-76101994:+_5-1","COMMD6",-3.17005243223669,1.50512267804248,37.4528706319353,9.36487617889689e-10,2.02256798407514e-06
"RPL13A_CCDS12768.1_ex2_19:49993474-49993497:+_5-1","RPL13A",-3.44713610461661,1.01912135628138,37.2218676665682,1.05424927160743e-09,2.22395109716834e-06
"RPL13_CCDS10979.1_ex1_16:89627630-89627653:-_5-1","RPL13",-3.76048922913742,0.734360323352699,36.6713018685248,1.39822736577046e-09,2.82642653582686e-06
"BIRC5_CCDS11755.1_ex1_17:76210747-76210770:+_5-2","BIRC5",-3.37261713037201,2.11633083434526,36.6658165386593,1.40216730547365e-09,2.82642653582686e-06
"EEF2_CCDS12117.1_ex10_19:3982396-3982419:-_5-2","EEF2",-3.46489751334103,1.9964916397138,36.0263502207849,1.94667166205452e-09,3.83870956072399e-06
"IK_CCDS47280.1_ex8_5:140035480-140035503:-_5-3","IK",-3.64142590011592,0.955858595619169,35.9669313224787,2.0069483447862e-09,3.87336760440876e-06
"RPL13_CCDS10979.1_ex1_16:89627760-89627783:-_5-5","RPL13",-3.79685107691803,1.50876617992691,35.5656423740144,2.46598831212133e-09,4.66015278758779e-06
"POLR2H_CCDS3264.1_ex4_3:184085962-184085985:+_9-8","POLR2H",-3.26330986500243,1.30303009457977,35.4638035525263,2.59834466182526e-09,4.67372152196632e-06
"UBA1_CCDS14275.1_ex7_X:47061589-47061612:+_5-5","UBA1",-3.4520783334387,1.50579230708583,35.4636982084838,2.59848519279866e-09,4.67372152196632e-06
"ERH_CCDS9794.1_ex1_14:69853671-69853694:+_5-2","ERH",-3.40321068195606,1.14907743466759,35.4418906075682,2.62774143271652e-09,4.67372152196632e-06
"RPL23_CCDS11330.1_ex2_17:37008915-37008938:-_5-4","RPL23",-4.0059005238266,1.22232313385457,35.3065021675489,2.81690043696617e-09,4.91381195647624e-06
"EIF4A3_CCDS11767.1_ex11_17:78120594-78120617:+_5-4","EIF4A3",-4.07658699585054,0.909072356760622,35.2615880570979,2.88261782646829e-09,4.93357321549268e-06
"ABCE1_CCDS34071.1_ex8_4:146038520-146038543:-_5-5","ABCE1",-4.32742723093085,0.600187524869534,35.1529714920505,3.04795966422887e-09,5.11995135523215e-06
"RANGAP1_CCDS14012.1_ex9_22:41653939-41653962:+_5-2","RANGAP1",-2.84665755917163,2.3124945700433,34.9957597657307,3.30424090507313e-09,5.39199159880278e-06
"PSMD2_CCDS3258.1_ex6_3:184020487-184020510:+_5-4","PSMD2",-3.11926628945027,1.49822051645534,34.9813446911721,3.32879349935459e-09,5.39199159880278e-06
"RPL14_CCDS33739.1_ex3_3:40502959-40502982:-_5-5","RPL14",-3.03056273126187,2.14261406947409,34.9288163426157,3.41981889920513e-09,5.44225179873681e-06
"ANAPC2_CCDS7033.1_ex10_9:140080701-140080724:+_5-2","ANAPC2",-3.59376617595465,1.82285150742269,34.8134872777568,3.62851054060391e-09,5.67480280392483e-06
"RPL27A_CCDS7790.1_ex2_11:8705551-8705574:+_5-1","RPL27A",-3.25296921122171,1.27111105800024,34.7767372502641,3.69765421621675e-09,5.6849240050645e-06
"RAD51_CCDS10062.1_ex4_15:41010996-41011019:+_5-5","RAD51",-3.2486572567339,1.53572080940585,34.6768603018669,3.89230773181593e-09,5.86059098849293e-06
"EFTUD2_CCDS11489.1_ex13_17:42941068-42941091:-_5-2","EFTUD2",-2.80546127461015,2.08364505906777,34.6203255041288,4.00700473889433e-09,5.86059098849293e-06
"HSPA9_CCDS4208.1_ex12_5:137904699-137904722:-_5-3","HSPA9",-2.77629661237067,2.88740043365015,34.5961204199226,4.05714074025668e-09,5.86059098849293e-06
"POLD1_CCDS12795.1_ex6_19:50905967-50905990:+_5-4","POLD1",-2.98270043627125,1.99353447414508,34.5897937616304,4.07034839183603e-09,5.86059098849293e-06
"RPS20_CCDS55231.1_ex2_8:56986252-56986275:-_5-2","RPS20",-3.78561374455621,0.748296122953879,34.5308851272436,4.1954129667403e-09,5.94627679375071e-06
"FAM86A_CCDS10529.1_ex3_16:5140481-5140504:+_5-2","FAM86A",-2.96834276525187,1.98602030366582,34.4910621072505,4.28213122698486e-09,5.97581294567031e-06
"RPL36_CCDS12147.1_ex1_19:5691388-5691411:-_5-4","RPL36",-4.12562722055407,0.847373877920615,34.3894416269828,4.51164144520742e-09,6.13386828674104e-06
"LCE1F_CCDS1023.1_ex0_1:152748946-152748969:-_3-1","LCE1F",-2.77518444104842,1.85197449733438,34.3812660544869,4.53063285023151e-09,6.13386828674104e-06
"HIST2H2AA3_CCDS934.1_ex0_1:149814054-149814077:+_5-1","HIST2H2AA3",-2.69938484407451,2.56014495404207,34.1150678281762,5.19474535298062e-09,6.9295611209341e-06
"HIST2H3C_CCDS30848.1_ex0_1:149812587-149812610:+_4-3","HIST2H3C",-2.45491173148046,2.52290363748315,34.0724351617152,5.30981474586275e-09,6.9804055910502e-06
"SNRNP25_CCDS10396.1_ex3_16:106540-106563:-_5-5","SNRNP25",-3.51322518768574,1.23780903112834,33.896225450579,5.81313693078497e-09,7.53291196935105e-06
"LSM6_CCDS3767.1_ex1_4:147108411-147108434:+_5-2","LSM6",-3.19071743225634,1.45999673804542,33.7853357164047,6.15410063212748e-09,7.86242696112186e-06
"VPS28_CCDS34967.1_ex3_8:145650387-145650410:+_5-1","VPS28",-3.16419210808698,1.43783878661541,33.7527862310635,6.25793505878358e-09,7.88404210065555e-06
"PRPF38A_CCDS567.1_ex2_1:52874234-52874257:+_5-2","PRPF38A",-3.85126125256965,1.27296479187744,33.6134492288224,6.72262960895734e-09,8.35346587943714e-06
"RPL18_CCDS12726.1_ex4_19:49120562-49120585:+_5-5","RPL18",-3.92736370665327,0.681258442556119,33.4429036661069,7.33870560271013e-09,8.99576549346261e-06
"USP39_CCDS33234.1_ex3_2:85850856-85850879:-_5-1","USP39",-4.60571546550808,0.0727335757235127,33.3670168986207,7.63071939343363e-09,9.13650208165212e-06
"SLU7_CCDS4352.1_ex11_5:159840601-159840624:+_5-1","SLU7",-2.79965185468168,2.39382515182154,33.3608476110113,7.65496431672228e-09,9.13650208165212e-06
"CCT3_CCDS1140.2_ex8_1:156294799-156294822:-_5-4","CCT3",-3.77248034165406,0.892477648865564,33.1665502623405,8.45932849612547e-09,9.96541855266293e-06
"CDC45_CCDS13762.1_ex8_22:19486628-19486651:-_5-4","CDC45",-4.21845142613807,0.250020109824924,33.0808006290413,8.84073992894081e-09,1.02812138232602e-05
"RPL18A_CCDS12367.1_ex2_19:17972919-17972942:-_5-3","RPL18A",-3.47328291257939,1.7122386591751,33.0387708863186,9.03392964895061e-09,1.03728952471729e-05
"HIST1H2AH_CCDS4622.1_ex0_6:27115077-27115100:+_5-4","HIST1H2AH",-4.48997056571405,0.607695552882339,32.9288066771255,9.55962070802123e-09,1.08392954350487e-05
"RPL37A_CCDS2404.1_ex1_2:217364084-217364107:-_4-1","RPL37A",-3.29636543024037,1.45676320862157,32.8967376254675,9.71862221290792e-09,1.08452395182948e-05
"EIF2B4_CCDS33164.1_ex6_2:27590961-27590984:+_5-3","EIF2B4",-3.06107111219678,1.89990966432652,32.8797369779537,9.80398461564096e-09,1.08452395182948e-05
"PLK1_CCDS10616.1_ex0_16:23690579-23690602:-_5-2","PLK1",-2.81521446184651,1.74021747992994,32.7766830215045,1.03377458283607e-08,1.12979106788526e-05
"EIF2S1_CCDS9781.1_ex3_14:67847441-67847464:+_5-4","EIF2S1",-4.07136149862201,0.942680580983726,32.5457734946425,1.16418031690235e-08,1.25716229007019e-05
"MED28_CCDS33963.1_ex1_4:17621552-17621575:+_5-3","MED28",-2.62999100227799,2.45604300439558,32.4753295101544,1.20715267076235e-08,1.2882307248492e-05
"LRR1_CCDS9686.1_ex0_14:50065886-50065909:-_5-1","LRR1",-2.74715756011826,2.03668221040316,32.4392530552178,1.22977163952734e-08,1.29028913351605e-05
"RPL18A_CCDS12367.1_ex2_19:17972904-17972927:+_5-2","RPL18A",-3.91630622717106,0.990610658214584,32.4270308586858,1.23753050541729e-08,1.29028913351605e-05
"RPS19_CCDS12588.1_ex1_19:42365186-42365209:+_5-1","RPS19",-5.2518297684689,-0.325884218250662,32.3987823403254,1.25565130489693e-08,1.29430538881699e-05
"SRSF7_CCDS33183.1_ex5_2:38976821-38976844:-_5-4","SRSF7",-3.27575124619879,1.71260611826752,32.1675968154197,1.41429922134251e-08,1.44145694459279e-05
"SNRPB_CCDS13026.1_ex4_20:2446398-2446421:-_5-4","SNRPB",-3.81969831613753,1.57771470849262,31.7822908529074,1.72458040233645e-08,1.73816626350597e-05
"NDC80_CCDS11827.1_ex4_18:2579006-2579029:+_5-4","NDC80",-4.59799624826039,0.593649187691803,31.6660981073336,1.83090593861976e-08,1.82505106358527e-05
"RBX1_CCDS14009.1_ex1_22:41349556-41349579:+_5-1","RBX1",-3.35934001702534,1.15872337262506,31.5617930207955,1.93193530431914e-08,1.90482521216832e-05
"MFAP1_CCDS10105.1_ex7_15:44109574-44109597:-_5-4","MFAP1",-2.80701401793401,2.07589166122466,31.4387001872285,2.0583703066985e-08,1.99295620263547e-05
"RPL15_CCDS2640.1_ex0_3:23959478-23959501:-_5-1","RPL15",-3.35170310801016,1.53344280954063,31.4307726327516,2.06679159258792e-08,1.99295620263547e-05
"PRIM1_CCDS44926.1_ex12_12:57145981-57146004:-_5-5","PRIM1",-2.95204442283866,1.75135997440858,31.4090129603408,2.09008426518527e-08,1.99295620263547e-05
"INTS2_CCDS45750.1_ex17_17:59984774-59984797:-_5-2","INTS2",-2.47185525001281,2.63234621807288,31.3913322539166,2.10920410822526e-08,1.99295620263547e-05
"RPS24_CCDS44443.1_ex2_10:79795273-79795296:+_7-1","RPS24",-3.29407958030771,1.41583474539652,31.1895227061618,2.34025763402265e-08,2.18847865695423e-05
"SMR3B_CCDS3540.1_ex1_4:71255463-71255486:-_5-4","SMR3B",-5.48770118712598,-0.687096555169264,31.1543390119553,2.38306089396537e-08,2.20576602684393e-05
"PHB_CCDS11548.1_ex4_17:47489150-47489173:-_5-4","PHB",-2.51198605276274,3.57575314516393,31.0973595581028,2.45404990485884e-08,2.24852942242263e-05
"KPNB1_CCDS11513.1_ex9_17:45745679-45745702:+_5-3","KPNB1",-3.59340423821175,1.08156834993267,31.0066477532499,2.57146174048403e-08,2.33254723017566e-05
"TXNL4A_CCDS32852.1_ex2_18:77748289-77748312:-_5-5","TXNL4A",-3.59827703918687,1.41935465509873,30.8445167535301,2.79550882471598e-08,2.5106713859521e-05
"SMU1_CCDS6534.1_ex9_9:33071723-33071746:+_5-5","SMU1",-4.01706736816694,0.838816346367894,30.5369933771297,3.27560539575235e-08,2.91300872395392e-05
"RPS9_CCDS12884.1_ex2_19:54710315-54710338:-_5-5","RPS9",-2.7834351894056,1.98722470802014,30.4277561709133,3.46534167008664e-08,3.05182211215426e-05
"SF3B5_CCDS5204.1_ex0_6:144416451-144416474:+_5-1","SF3B5",-4.36648311427599,0.319466168456776,30.272378929805,3.75434375270321e-08,3.27454584099957e-05
"LCE2D_CCDS1018.1_ex0_1:152636716-152636739:+_2-2","LCE2D",-2.95587899200554,1.78839278650976,30.2047742271333,3.88751330444169e-08,3.35840423173906e-05
"POLR2C_CCDS10782.1_ex1_16:57496940-57496963:+_5-1","POLR2C",-3.42562889506527,1.03975330551383,30.1590753517224,3.9802028008227e-08,3.40603977226251e-05
"SNRPD3_CCDS13828.1_ex1_22:24963947-24963970:-_5-3","SNRPD3",-3.97067019917804,0.447492950202343,30.0521337886387,4.20585485522348e-08,3.56550362675203e-05
"ANKLE2_CCDS41869.1_ex9_12:133324722-133324745:-_5-3","ANKLE2",-4.26047664775254,0.812379453833592,29.9049682902146,4.5374864827078e-08,3.81102649407353e-05
"H2AFX_CCDS8410.1_ex0_11:118965911-118965934:-_5-1","H2AFX",-3.02463741217629,1.32352859402002,29.6861305445794,5.07969601689966e-08,4.20747716161038e-05
"BRF1_CCDS10001.1_ex15_14:105739054-105739077:+_13-8","BRF1",-3.14756585196641,1.54070708524061,29.6768759922977,5.10400497838458e-08,4.20747716161038e-05
"RPA1_CCDS11014.1_ex3_17:1747887-1747910:+_5-2","RPA1",-3.79113650506479,1.07887394379933,29.6599893947962,5.14866181898988e-08,4.20747716161038e-05
"EIF3I_CCDS357.1_ex4_1:32691797-32691820:+_5-1","EIF3I",-2.63210559875362,2.25875887524182,29.5710552922285,5.39039042464401e-08,4.32952552346039e-05
"NRF1_CCDS5813.2_ex1_7:129311367-129311390:+_5-3","NRF1",-3.26691611135696,1.26169118611698,29.5699478017296,5.39347125589549e-08,4.32952552346039e-05
"CDC23_CCDS4200.2_ex14_5:137548733-137548756:+_5-4","CDC23",-3.78793438693721,1.28930992742437,29.513081098125,5.5540577644858e-08,4.41932478735739e-05
"TRRAP_CCDS5659.1_ex20_7:98522781-98522804:+_5-2","TRRAP",-3.07165597926734,1.17968248915938,29.4414623684794,5.76313640494221e-08,4.54581165352959e-05
"SF3B3_CCDS10894.1_ex3_16:70566489-70566512:-_5-1","SF3B3",-3.19063813501383,1.12253122010515,29.4131096334059,5.84807006766902e-08,4.57303954972577e-05
"LRR1_CCDS9686.1_ex0_14:50065910-50065933:-_5-2","LRR1",-3.57970139637694,1.15749691168089,29.2877762304692,6.23880119898139e-08,4.83688391417438e-05
"PSMA2_CCDS5467.1_ex5_7:42966146-42966169:-_5-3","PSMA2",-4.26879603926081,0.478088879022824,29.2631587364607,6.31856722102178e-08,4.85721113603106e-05
"SMG5_CCDS1137.1_ex15_1:156242109-156242132:-_5-4","SMG5",-3.2991418389046,1.4453349125074,29.2389825691257,6.39789771936252e-08,4.87686474139206e-05
"RPS2_CCDS10452.1_ex2_16:2012891-2012914:-_5-3","RPS2",-2.94445462422661,1.65539025391402,29.0924054259709,6.90069668722647e-08,5.21629413168022e-05
"PRPF31_CCDS12879.1_ex5_19:54627210-54627233:+_5-3","PRPF31",-3.38983359755979,1.0477783647049,28.9625563489831,7.37909393536975e-08,5.53182009738392e-05
"RPS12_CCDS5164.1_ex1_6:133136162-133136185:+_5-1","RPS12",-3.80694761583804,0.839819498648521,28.8802974572989,7.69921027504983e-08,5.72448905606143e-05
"PSMB6_CCDS11056.1_ex1_17:4700035-4700058:-_5-1","PSMB6",-3.38553136411324,1.14899001305325,28.8429615729176,7.84906127051805e-08,5.74548882060341e-05
"C2orf57_CCDS2487.1_ex0_2:232457793-232457816:+_5-2","C2orf57",-5.24819225979675,-1.00354988056436,28.8417102920789,7.85413369957581e-08,5.74548882060341e-05
"POLR2A_CCDS32548.1_ex16_17:7406544-7406567:+_5-5","POLR2A",-3.46249086467497,1.16760637865446,28.7914721100761,8.06052512783626e-08,5.84929739056719e-05
"XAB2_CCDS32892.1_ex16_19:7692699-7692722:-_5-4","XAB2",-4.22541386859433,0.494707151720351,28.7727726447639,8.13872770784452e-08,5.85449715118903e-05
"CDC123_CCDS7090.1_ex4_10:12257774-12257797:+_5-3","CDC123",-3.35947287433889,1.02562838186084,28.7590090021697,8.19677361894637e-08,5.85449715118903e-05
"MARS_CCDS8942.1_ex10_12:57898037-57898060:-_5-5","MARS",-2.48010709209622,2.41360824978321,28.6954483535582,8.47025810040891e-08,6.00256751585931e-05
"POLD1_CCDS12795.1_ex8_19:50906778-50906801:-_5-5","POLD1",-3.31548624203631,1.03659280915408,28.6790647064453,8.54222268783069e-08,6.00663936271654e-05
"SOWAHC_CCDS33270.1_ex0_2:110372334-110372357:-_5-3","SOWAHC",-3.53355822040475,1.71550119714719,28.620832471127,8.8030005865655e-08,6.14239523235977e-05
"CLP1_CCDS44600.1_ex0_11:57427290-57427313:-_5-3","CLP1",-3.554513311683,1.29990062979511,28.5038675807971,9.35115076754996e-08,6.4354305197665e-05
"PRPF8_CCDS11010.1_ex34_17:1582930-1582953:-_5-5","PRPF8",-3.78276036720825,1.87543624562505,28.5010317349231,9.36485716532182e-08,6.4354305197665e-05
"XAB2_CCDS32892.1_ex12_19:7689309-7689332:-_5-1","XAB2",-3.69154786155154,0.751272075576944,28.3645232411623,1.00490073572209e-07,6.85364968696352e-05
"SNRPD3_CCDS13828.1_ex1_22:24963996-24964019:+_5-5","SNRPD3",-4.86204236321996,0.00374374748781799,28.3394775647004,1.01798638765701e-07,6.89108412223726e-05
"RPS15_CCDS12067.1_ex2_19:1440031-1440054:+_5-1","RPS15",-3.13080580084193,1.40123912821368,28.2538017339855,1.06405439290347e-07,7.14957851302822e-05
"EIF4A3_CCDS11767.1_ex9_17:78115629-78115652:-_5-3","EIF4A3",-3.87529332224345,1.03847664266983,28.1784616929236,1.10628814090241e-07,7.37869786567036e-05
"SNRNP70_CCDS12756.1_ex6_19:49607979-49608002:-_5-4","SNRNP70",-2.63419615682974,2.60765561886565,28.1357371105694,1.13098071480414e-07,7.4883306320561e-05
"RPL34_CCDS3680.1_ex1_4:109543338-109543361:+_5-3","RPL34",-4.32839896054112,-0.21238006335432,27.994928163979,1.21633829509132e-07,7.93512850835876e-05
"SSRP1_CCDS7952.1_ex8_11:57099298-57099321:-_5-1","SSRP1",-2.7069731714832,2.37455004968447,27.988495699834,1.2203882472744e-07,7.93512850835876e-05
"SNRNP200_CCDS2020.1_ex27_2:96957159-96957182:+_5-1","SNRNP200",-4.03910376518597,0.605105574156227,27.9816624113855,1.22470536679957e-07,7.93512850835876e-05
"SF3B3_CCDS10894.1_ex4_16:70569286-70569309:-_5-2","SF3B3",-2.74192775626086,1.36334216190887,27.9618449219362,1.23731236326933e-07,7.95995511771615e-05
"HIST3H2A_CCDS1573.1_ex0_1:228645325-228645348:-_5-2","HIST3H2A",-3.33429421772699,1.32603528100254,27.9065114272643,1.2732058289276e-07,8.10679676069722e-05
"FCF1_CCDS9832.1_ex3_14:75182796-75182819:-_5-3","FCF1",-6.57906952266883,-3.98717412524382,27.886574164935,1.28639279930204e-07,8.10679676069722e-05
"EIF5_CCDS9980.1_ex3_14:103803495-103803518:-_5-3","EIF5",-3.7545950997945,0.835706125170692,27.875415169426,1.29383327283032e-07,8.10679676069722e-05
"BRF2_CCDS6098.1_ex1_8:37704511-37704534:+_5-2","BRF2",-3.20381022638055,1.6076476567145,27.8639380767769,1.30153083569863e-07,8.10679676069722e-05
"CDC16_CCDS9542.2_ex3_13:115004484-115004507:-_5-2","CDC16",-3.90834041221146,0.900845704861281,27.8499386192359,1.31098228114839e-07,8.10679676069722e-05
"NPIPA5_CCDS59264.1_ex5_16:15463879-15463902:-_2-1","NPIPA5",-3.36474770642555,0.9724833046935,27.8458425777373,1.31376062333671e-07,8.10679676069722e-05
"PSMD11_CCDS11272.1_ex5_17:30796193-30796216:-_5-5","PSMD11",-3.85990830181,1.19991801930736,27.7514690960672,1.37943410995353e-07,8.45453301890368e-05
"EIF3C_CCDS10638.1_ex2_16:28725243-28725266:-_5-1","EIF3C",-2.70068219132341,1.96438062798222,27.6960947920714,1.41948980553225e-07,8.64164434698153e-05
"CLP1_CCDS44600.1_ex0_11:57427049-57427072:+_5-1","CLP1",-3.70987339232444,0.545569495667455,27.6629797130748,1.44399886480837e-07,8.73224620186013e-05
"WDR33_CCDS2150.1_ex16_2:128522508-128522531:+_5-2","WDR33",-3.16710038092644,1.43755579088912,27.6460406151291,1.45669928748918e-07,8.75071097144742e-05
"PISD_CCDS13899.1_ex4_22:32017805-32017828:+_5-2","PISD",-2.65850328046395,2.27185932052207,27.5973289645853,1.49384910973254e-07,8.91483940096904e-05
"HNRNPK_CCDS6667.1_ex12_9:86591958-86591981:-_5-5","HNRNPK",-4.32455694917423,-0.0627109577931282,27.5194114902993,1.55525692881313e-07,9.16746796674067e-05
"MED22_CCDS6963.1_ex1_9:136211171-136211194:+_5-2","MED22",-2.25634795415894,2.90313288464576,27.5179971011729,1.55639469829682e-07,9.16746796674067e-05
"CPSF3_CCDS1664.1_ex4_2:9572787-9572810:+_5-3","CPSF3",-2.71974573017873,1.5479287896127,27.4234760091135,1.63435123099828e-07,9.56453972984666e-05
"RPL13A_CCDS12768.1_ex4_19:49994109-49994132:-_5-4","RPL13A",-3.86368733579099,0.863370954006469,27.3823754038031,1.6694586042293e-07,9.68678858949306e-05
"EFTUD2_CCDS11489.1_ex15_17:42945173-42945196:-_5-4","EFTUD2",-4.29250209514776,0.346965834726537,27.3741226177738,1.67659858288638e-07,9.68678858949306e-05
