"sgRNA","gene","logFC","logCPM","LR","PValue","FDR"
"DDX24_CCDS9918.1_ex6_14:94528511-94528534:-_5-1","DDX24",-3.39714078103886,1.87300536291401,124.869824282307,5.43453687997269e-29,1.22083851821431e-25
"sgEIF4A3_4","EIF4A3_LS",-5.50172045004167,0.182039692084909,124.039791208653,8.25710446356461e-29,1.8145884570038e-25
"SF3B5_CCDS5204.1_ex0_6:144416504-144416527:+_5-3","SF3B5",-4.90460888193562,1.51742018722925,123.821498309367,9.2173489283847e-29,1.98251447483066e-25
"sgGINS1_2","GINS1_LS",-4.84745319164454,0.584340684816047,123.735231917489,9.62692358061172e-29,2.01933695383983e-25
"RPL15_CCDS2640.1_ex0_3:23959478-23959501:-_5-1","RPL15",-3.81966861330431,1.74385840695808,123.702294632966,9.78806120666253e-29,2.01933695383983e-25
"sgPLK1_9","PLK1_LS",-4.52465608576615,1.18905128193948,123.374770629157,1.15447450079037e-28,2.33411654569796e-25
"sgMED22_10","MED22_LS",-3.607997897642,1.7616281399755,121.77141130219,2.59027183839255e-28,5.13432510084515e-25
"TUBA1C_CCDS8782.1_ex2_12:49663731-49663754:-_5-3","TUBA1C",-3.97468404715242,1.86090582362002,121.077752347235,3.67444988104688e-28,7.14327189375055e-25
"PSMC4_CCDS12547.1_ex4_19:40480444-40480467:+_5-3","PSMC4",-3.83628066832043,1.68698352329952,120.118342639349,5.95971482953448e-28,1.13673126814649e-24
"EIF2S2_CCDS13231.1_ex3_20:32684507-32684530:-_5-1","EIF2S2",-3.52131944404328,1.9164335421367,118.929350835823,1.08526847927325e-27,1.99633080976997e-24
"SRSF2_CCDS11749.1_ex1_17:74732974-74732997:+_5-2","SRSF2",-3.15631974679101,2.7224986029379,118.927753105495,1.08614298681718e-27,1.99633080976997e-24
"sgLSM6_4","LSM6_LS",-4.50499366860551,1.04345027626844,118.640929647118,1.25512154072731e-27,2.26571850985936e-24
"sgRPS15A_7","RPS15A_LS",-5.63011654882661,-0.165177894471986,118.543756556014,1.31814048197329e-27,2.33773370741543e-24
"SRP54_CCDS53893.1_ex6_14:35482574-35482597:+_5-4","SRP54",-4.60951603555447,1.74586038322524,118.126185070401,1.6270092141771e-27,2.83576485277867e-24
"SBDS_CCDS5537.1_ex4_7:66460279-66460302:-_5-4","SBDS",-3.41257864022341,2.38800737616853,118.039864293021,1.69937994324501e-27,2.91170031292606e-24
"sgRPS9_8","RPS9_LS",-4.56242900915981,1.03405891190813,117.498572876628,2.23260662475896e-27,3.76157006161472e-24
"RPL11_CCDS238.1_ex1_1:24019204-24019227:+_5-1","RPL11",-4.58535537674034,1.0849522451783,117.381576255164,2.36826607368597e-27,3.92472159653959e-24
"EEF2_CCDS12117.1_ex12_19:3983131-3983154:+_5-4","EEF2",-3.91471494698232,1.832264012575,116.349312761006,3.98538440720862e-27,6.49810499555999e-24
"GINS1_CCDS33451.1_ex3_20:25398746-25398769:-_5-3","GINS1",-4.24370534653007,1.24269698461647,115.32633830761,6.67562898965814e-27,1.06221121810217e-23
"sgEFTUD2_5","EFTUD2_LS",-4.05011115429242,1.24935574986432,115.311769883781,6.72485092081701e-27,1.06221121810217e-23
"EIF3I_CCDS357.1_ex4_1:32691797-32691820:+_5-1","EIF3I",-3.42712387204481,2.40303910926543,114.434304904587,1.04677360829655e-26,1.62797452404151e-23
"PSMB5_CCDS45083.1_ex0_14:23495533-23495556:+_10-2","PSMB5",-4.75560462671918,0.381175920378446,113.832895803479,1.41766002215612e-26,2.17138260060245e-23
"PHF5A_CCDS14016.1_ex1_22:41863557-41863580:+_5-5","PHF5A",-4.09493223985698,1.34921662874645,113.673592981154,1.53625473132835e-26,2.31791031029825e-23
"sgRPL8_7","RPL8_LS",-4.64284707549586,0.959160418254985,113.605109048196,1.59024114099309e-26,2.36408054327928e-23
"VCP_CCDS6573.1_ex7_9:35061671-35061694:-_5-1","VCP",-3.95690515644629,1.38053082868177,113.482423988332,1.69174294825193e-26,2.47852600925779e-23
"U2AF1_CCDS13694.1_ex3_21:44515542-44515565:-_5-5","U2AF1",-5.06340451658336,1.36437837973166,112.574833774081,2.67380148035192e-26,3.86135130926822e-23
"sgPOLR2L_4","POLR2L_LS",-4.23830443130359,0.800449411203775,112.46907195013,2.82030237249791e-26,4.01555446247625e-23
"RPS28_CCDS45953.1_ex2_19:8386832-8386855:+_2-1","RPS28",-4.5591892335407,1.15544302377836,112.25210497969,3.14645560869385e-26,4.41771107615085e-23
"HINFP_CCDS58188.1_ex1_11:119001527-119001550:+_5-3","HINFP",-3.82058658249488,1.48765508729967,112.092109216822,3.41089760798097e-26,4.72339231768214e-23
"CDC6_CCDS11365.1_ex2_17:38447888-38447911:-_5-4","CDC6",-4.00979205376605,1.41057656741902,111.868397671106,3.81832961691794e-26,5.21614785100316e-23
"sgPLK1_8","PLK1_LS",-4.39640082384361,0.739001353935945,111.609908665795,4.35008065624458e-26,5.86332871386353e-23
"sgSTK3_7","STK3_LS",-5.18842087780737,0.731583690323914,111.497213920814,4.60451893818573e-26,6.12461604554205e-23
"WARS_CCDS9960.1_ex7_14:100826922-100826945:+_5-5","WARS",-2.62580922130125,2.54705382145861,111.407493072117,4.81768832501257e-26,6.32493652955222e-23
"TUT1_CCDS8021.2_ex3_11:62344678-62344701:+_5-1","TUT1",-3.89195050715414,2.01029413057153,111.097805279888,5.6322328723552e-26,7.29951821879984e-23
"PSMA2_CCDS5467.1_ex5_7:42966146-42966169:-_5-3","PSMA2",-4.77977016153831,0.843421567102108,110.745790539277,6.72661945257313e-26,8.60751848684326e-23
"sgNUF2_5","NUF2_LS",-4.72156937893438,0.688412151213113,110.519663326897,7.53938485725678e-26,9.52695519025109e-23
"RPL23_CCDS11330.1_ex2_17:37008895-37008918:-_5-3","RPL23",-4.0304031060493,1.13211165437827,110.359966814462,8.17188264778233e-26,1.01987113193125e-22
"POLR2C_CCDS10782.1_ex1_16:57496940-57496963:+_5-1","POLR2C",-4.3250572430933,1.01212023720341,109.897159501832,1.03208658378208e-25,1.27236137505525e-22
"POLA2_CCDS8098.1_ex6_11:65047027-65047050:+_5-4","POLA2",-3.80595639313254,1.35955385696351,109.768846832446,1.10110348048224e-25,1.3410909739994e-22
"PSMB2_CCDS394.1_ex2_1:36074935-36074958:+_5-2","PSMB2",-3.88283606615154,1.6212647750661,109.552987560753,1.22778226707817e-25,1.47757749260634e-22
"sgPOLI_1","POLI_LS",-4.85124771220802,1.10654217503983,109.477217123999,1.27562290769495e-25,1.51709082045744e-22
"VCP_CCDS6573.1_ex14_9:35067898-35067921:-_5-5","VCP",-3.91585064590678,1.27534029597915,109.056265622524,1.57743936700939e-25,1.85422494896488e-22
"sgKAT5_4","KAT5_LS",-3.71287172594233,1.55681821913474,108.481386001666,2.10820919323542e-25,2.44964215338125e-22
"sgRPL12_10","RPL12_LS",-4.77701989356238,0.829261195925375,108.404807708262,2.19125592318297e-25,2.51720524175644e-22
"sgSEC13_2","SEC13_LS",-3.80074329488066,1.2222665278684,108.323599293663,2.28290134197615e-25,2.5789029749785e-22
"sgRPL32_6","RPL32_LS",-4.69851440885045,0.515848741426254,108.312271200527,2.29598642544331e-25,2.5789029749785e-22
"CDC7_CCDS734.1_ex3_1:91977220-91977243:-_5-2","CDC7",-5.2814874799959,0.89234483292222,108.134791659175,2.51106711263948e-25,2.78949202655742e-22
"sgRUVBL2_5","RUVBL2_LS",-3.82929259352285,1.25801370466898,107.965470555387,2.73501799498014e-25,3.00524966426677e-22
"sgSNRPD1_1","SNRPD1_LS",-6.14584306315302,0.104493314334142,107.861889639131,2.88175617100597e-25,3.12341199463804e-22
"POLR2L_CCDS7720.1_ex0_11:840443-840466:+_4-2","POLR2L",-3.71859269164673,1.64710048240296,107.846411254645,2.90434986146974e-25,3.12341199463804e-22
"TUT1_CCDS8021.2_ex7_11:62356627-62356650:+_5-3","TUT1",-3.9848221933802,1.24686086015478,107.747910395936,3.05234078592303e-25,3.2480118952522e-22
"sgPOLR2B_5","POLR2B_LS",-4.85436695902793,0.0107119453018366,107.378179059536,3.67834360854337e-25,3.87337245195468e-22
"sgEIF4A3_3","EIF4A3_LS",-4.23398359520721,0.79390817860561,107.056769062722,4.3259841996481e-25,4.50838910043738e-22
"sgSNRPD1_8","SNRPD1_LS",-4.3604785248774,0.693378586734821,106.58088634045,5.50011325446018e-25,5.67353519278959e-22
"PSMD11_CCDS11272.1_ex5_17:30796193-30796216:-_5-5","PSMD11",-3.86333023955799,1.7173186896209,106.553136899008,5.57767077527746e-25,5.69542160275554e-22
"sgACTR5_4","ACTR5_LS",-3.7846158049595,1.25074328173893,106.462285180777,5.83932945390813e-25,5.90297814495573e-22
"sgSRSF1_4","SRSF1_LS",-4.48806510660541,0.738483722206713,106.36680863815,6.1275487248374e-25,6.13300891677043e-22
"SLMO2_CCDS42893.1_ex4_20:57613618-57613641:+_5-5","SLMO2",-4.32118639430326,0.780585162800015,106.341356769967,6.20675507681569e-25,6.1513810854441e-22
"sgPSMB3_3","PSMB3_LS",-4.17720840188994,1.09084115904613,106.282348211361,6.39435162071794e-25,6.27577675085802e-22
"sgPOLR2A_9","POLR2A_LS",-5.14575660371696,0.811130588554893,105.863721663995,7.89844612041285e-25,7.67744152223592e-22
"HIST1H2AD_CCDS4591.1_ex0_6:26199260-26199283:+_4-1","HIST1H2AD",-3.43334435133967,1.68167004251854,105.835991034682,8.00975349494138e-25,7.71148553146309e-22
"PSMD3_CCDS11356.1_ex3_17:38145012-38145035:+_5-5","PSMD3",-4.37443204868507,0.502622752927498,105.670012114551,8.70954899715998e-25,8.30611611436701e-22
"KIF23_CCDS32278.1_ex11_15:69728064-69728087:+_5-5","KIF23",-3.72413571015773,1.51598622865182,105.51704074412,9.40853187641991e-25,8.8888643681055e-22
"RAN_CCDS9271.1_ex2_12:131357636-131357659:+_5-2","RAN",-5.06158386183973,0.70955331149576,105.108587189846,1.15622762416854e-24,1.07067494410886e-21
"KPNB1_CCDS11513.1_ex9_17:45745679-45745702:+_5-3","KPNB1",-3.12047430530418,2.14418904896985,105.095502003937,1.16388828381726e-24,1.07067494410886e-21
"HIST1H2AL_CCDS4634.1_ex0_6:27833302-27833325:+_5-4","HIST1H2AL",-4.28656543487063,1.78147795219479,105.080401573968,1.17279187434672e-24,1.07067494410886e-21
"sgPKMYT1_3","PKMYT1_LS",-5.37470684092122,0.827289485576704,105.075604185282,1.17563476897896e-24,1.07067494410886e-21
"PSMB5_CCDS45084.1_ex2_14:23502872-23502895:-_10-9","PSMB5",-4.60040738682563,1.26521127576492,104.993525617855,1.22535564886281e-24,1.10599287985305e-21
"RUVBL1_CCDS3047.1_ex7_3:127823752-127823775:-_5-4","RUVBL1",-3.6733457948224,1.71944421979442,104.899850772291,1.28467622463345e-24,1.14927362432032e-21
"sgU2AF1_10","U2AF1_LS",-4.8320969321342,0.660033055354343,104.816962224292,1.33955709516823e-24,1.17935140885624e-21
"RPL19_CCDS42312.1_ex3_17:37359231-37359254:+_5-4","RPL19",-4.25679440798023,1.17250907359576,104.813897887451,1.34163034937647e-24,1.17935140885624e-21
"sgNUP133_9","NUP133_LS",-4.48566235949642,0.370710529869057,104.278767693681,1.75762449998673e-24,1.53170914399705e-21
"sgRPL18_4","RPL18_LS",-4.5145152716105,0.459033307699113,104.025828763973,1.99695725651789e-24,1.72540520565293e-21
"CDK1_CCDS44408.1_ex4_10:62551732-62551755:-_5-5","CDK1",-5.64277141975595,-0.0954267554251182,103.900413438744,2.12745068896107e-24,1.82257618768708e-21
"sgSNRPD3_2","SNRPD3_LS",-4.1382618437879,0.863081824518464,103.802115016453,2.2356637765158e-24,1.89918698460489e-21
"ATP6V1A_CCDS2976.1_ex3_3:113503539-113503562:+_5-4","ATP6V1A",-4.24852807521021,0.656219674324388,103.645685541077,2.41933593469791e-24,2.0380889136551e-21
"sgPSMD14_4","PSMD14_LS",-4.75192119596105,0.260095495417728,103.541328203575,2.55018566197937e-24,2.11959958388775e-21
"sgPOLR2L_2","POLR2L_LS",-3.89120674225682,1.23647659512479,103.535244149628,2.55802897649922e-24,2.11959958388775e-21
"sgEIF4A3_8","EIF4A3_LS",-5.35114568898555,0.170516299263422,103.261905389819,2.9364570585635e-24,2.41338572398524e-21
"sgPSMC3_1","PSMC3_LS",-4.79805760043857,0.205315190861779,103.22929713291,2.98518850715441e-24,2.43365085635677e-21
"sgRPL37_2","RPL37_LS",-4.10118599109079,1.56976069258778,103.199818085553,3.02993928933728e-24,2.45037250207284e-21
"HIST1H2BH_CCDS4601.1_ex0_6:26252082-26252105:+_4-4","HIST1H2BH",-3.8237647533309,1.48738803831254,103.12908388616,3.1400733510336e-24,2.51928583377767e-21
"PSMB5_CCDS45083.1_ex0_14:23495487-23495510:-_10-1","PSMB5",-3.99961789559197,1.18884226810493,102.952549694663,3.43272362301319e-24,2.73239394527877e-21
"THOC2_CCDS43988.1_ex26_X:122799511-122799534:-_5-3","THOC2",-3.91384049230406,1.47958895225279,102.63725895932,4.02491777883711e-24,3.1787417051769e-21
"sgRRM1_6","RRM1_LS",-5.4626439761059,0.152861315932099,102.404964917082,4.52565952793146e-24,3.54650326882629e-21
"MAT2A_CCDS1977.1_ex5_2:85769283-85769306:+_5-4","MAT2A",-3.37978828051642,1.61126973437723,102.302723037711,4.76536625225136e-24,3.70562211107762e-21
"sgPOLR2B_3","POLR2B_LS",-3.77171607637124,1.04112081970819,102.192567560279,5.03785678433746e-24,3.88761024678377e-21
"NHP2L1_CCDS14022.1_ex0_22:42071178-42071201:-_5-3","NHP2L1",-5.09273725341588,0.13926989362218,102.110029978912,5.25219450160985e-24,4.02230562248288e-21
"PSMC6_CCDS9710.2_ex3_14:53175512-53175535:+_5-1","PSMC6",-3.15541726785794,1.78845232072464,102.039048589632,5.44380288903622e-24,4.13769950415542e-21
"sgPOLR2G_6","POLR2G_LS",-3.98554969294629,1.52284452194613,101.932590632121,5.74436293272752e-24,4.33356454380168e-21
"sgCLP1_6","CLP1_LS",-4.78197054232406,0.957636798697257,101.858900543248,5.96207683199865e-24,4.46449145886477e-21
"SF3B3_CCDS10894.1_ex11_16:70589081-70589104:+_5-5","SF3B3",-4.01855086199429,1.31372392098276,101.694047568751,6.47947871631627e-24,4.81625370170891e-21
"sgPSMD8_5","PSMD8_LS",-4.33957456878385,1.3118524097669,101.655544666324,6.60665386926929e-24,4.8713249666064e-21
"sgRPL9_7","RPL9_LS",-4.46067725686078,0.869296962797672,101.642607272249,6.64994406362334e-24,4.8713249666064e-21
"ERH_CCDS9794.1_ex2_14:69861544-69861567:-_5-5","ERH",-4.33911929622321,1.01963636263633,101.484315853363,7.2031525597919e-24,5.2386092969019e-21
"CCT4_CCDS33206.1_ex13_2:62115514-62115537:-_5-5","CCT4",-3.26104504922175,1.88920963538888,101.125934650324,8.63172955816048e-24,6.23272529310317e-21
"RPS6_CCDS6492.1_ex3_9:19378858-19378881:-_5-4","RPS6",-3.88378464984772,1.30018089068691,101.034436570604,9.03980855535434e-24,6.48109394936717e-21
"sgPSMB7_10","PSMB7_LS",-4.45990850028953,1.28396426915088,100.773847023109,1.03108798409171e-23,7.34032988111486e-21
"CTDP1_CCDS12017.1_ex3_18:77457887-77457910:+_5-4","CTDP1",-3.59976550581768,1.50866164901391,100.284547608235,1.3200263521748e-23,9.33157090498954e-21
"DUT_CCDS32231.1_ex1_15:48624581-48624604:-_7-2","DUT",-4.5849221835906,1.78917025449353,100.240414104322,1.34977020013904e-23,9.47557427305942e-21
"ATP6V0C_CCDS10470.1_ex1_16:2569300-2569323:+_5-4","ATP6V0C",-4.92111580684044,0.501616448252861,100.040290519455,1.49328193236635e-23,1.04107496926148e-20
"sgSRSF2_8","SRSF2_LS",-4.77234177856902,0.771442949558283,99.8419780390257,1.65054542730108e-23,1.142833131821e-20
"UBB_CCDS11177.1_ex0_17:16285406-16285429:+_5-2","UBB",-4.23504676410513,1.5256096115643,99.3674450719714,2.09742157999975e-23,1.4423697110352e-20
"sgTXNL4A_6","TXNL4A_LS",-4.68507090104768,1.2543871124526,99.2046072842594,2.27716663351187e-23,1.55539712825483e-20
"RPL35_CCDS6858.1_ex2_9:127623721-127623744:-_5-5","RPL35",-3.12503424968681,1.80172884913873,99.1856189419771,2.29910521357118e-23,1.55984259087188e-20
"sgAKAP1_3","AKAP1_LS",-4.64615041922728,0.487288050892219,99.168781890747,2.31873502147923e-23,1.56267282214224e-20
"RAN_CCDS9271.1_ex2_12:131357571-131357594:-_5-1","RAN",-5.46907162236973,0.169154450936426,99.1296390965025,2.36502072110123e-23,1.58331089202731e-20
"RPS5_CCDS12978.1_ex1_19:58904520-58904543:-_5-3","RPS5",-4.28797912199103,0.979485195603221,98.8812674415647,2.68103469001843e-23,1.78306445272344e-20
"SF3B14_CCDS1707.1_ex1_2:24291310-24291333:+_5-4","SF3B14",-3.49735878748493,1.41702248264295,98.8658947027424,2.70192750415398e-23,1.78521471499952e-20
"GPN3_CCDS53830.1_ex5_12:110897597-110897620:-_5-3","GPN3",-3.80864694012426,1.59268077155202,98.7734367380487,2.83106560877069e-23,1.84728492523266e-20
"ANAPC2_CCDS7033.1_ex10_9:140080701-140080724:+_5-2","ANAPC2",-4.23340651754048,1.50663414931169,98.7724907706867,2.83241827491406e-23,1.84728492523266e-20
"sgMAPKAPK2_1","MAPKAPK2_LS",-4.71461627620081,0.901580702679451,98.7031150252643,2.93340324539957e-23,1.90088291075284e-20
"RPL4_CCDS10218.1_ex4_15:66793772-66793795:-_5-1","RPL4",-3.90117672743841,1.49567484355794,98.5007284046341,3.24905123083851e-23,2.09201648997111e-20
"PSMA6_CCDS61437.1_ex3_14:35780065-35780088:+_5-2","PSMA6",-4.21916628983328,0.573748694953223,98.3019249343992,3.5921660132259e-23,2.29830419162662e-20
"sgPRPF19_5","PRPF19_LS",-3.85192653099608,1.14290876937889,98.2671326081004,3.65583710430235e-23,2.32433064700581e-20
"SRP9_CCDS44323.1_ex2_1:225974567-225974590:+_4-2","SRP9",-5.47251156926532,1.46017131435375,98.180312271458,3.81968762188283e-23,2.41332638560084e-20
"sgRPL37_1","RPL37_LS",-4.7524158224202,1.44052043923623,98.1466094149887,3.88525418306255e-23,2.43950525071921e-20
"sgRPL37_10","RPL37_LS",-4.38793628176182,1.50908295680031,98.0312099923275,4.11840080562663e-23,2.56993294716541e-20
"KIF23_CCDS32278.1_ex8_15:69718719-69718742:-_5-3","KIF23",-3.82296765922166,1.71076677960431,97.8331657606787,4.55159859850336e-23,2.82282884860555e-20
"sgPOLR2F_9","POLR2F_LS",-4.2509139435642,0.999801951681701,97.6124797959696,5.08822287122182e-23,3.13639298812082e-20
"sgCDC20_3","CDC20_LS",-4.66559784620645,0.289191660174279,97.4892897901915,5.41483667118552e-23,3.31748993387966e-20
"POLR2L_CCDS7720.1_ex0_11:840418-840441:+_4-1","POLR2L",-4.8099075759324,1.76270377506435,97.1601673026765,6.39401070546786e-23,3.89379844708281e-20
"EFTUD1_CCDS42070.1_ex13_15:82530845-82530868:-_5-4","EFTUD1",-3.65590369131315,1.19088635197749,97.1076325551911,6.56593041786858e-23,3.97455033498404e-20
"CLNS1A_CCDS8252.1_ex5_11:77348630-77348653:+_5-5","CLNS1A",-3.83919898946466,0.951573366667833,97.0839254916761,6.64501826005825e-23,3.99848152326957e-20
"sgPRPF31_1","PRPF31_LS",-3.76600591774099,1.14503958635333,97.0558518850063,6.73990622724609e-23,4.03158059474738e-20
"sgMCM7_4","MCM7_LS",-4.56500740345656,1.59515488565934,97.0019243385491,6.92599847672164e-23,4.11852462359877e-20
"sgMAST4_5","MAST4_LS",-3.88664627257652,1.53671216971956,96.7863632411693,7.72261680416216e-23,4.56537621481142e-20
"SF3B3_CCDS10894.1_ex11_16:70588944-70588967:+_5-4","SF3B3",-4.79837604673297,0.878159645419733,96.6704613643867,8.18817898765473e-23,4.8124593829187e-20
"SEC61A1_CCDS3046.1_ex6_3:127779487-127779510:+_5-5","SEC61A1",-2.92454721190195,2.29342218118374,96.3135690942833,9.80556926044915e-23,5.72973986438615e-20
"VPS28_CCDS34967.1_ex4_8:145651096-145651119:-_5-3","VPS28",-4.05489997607453,1.34411304033829,96.2738446208083,1.00042994226725e-22,5.81226798067794e-20
"sgPOLR2E_2","POLR2E_LS",-3.74558503115498,1.19231796346152,96.2446165600806,1.01530869345291e-22,5.86500318978025e-20
"sgSRSF2_2","SRSF2_LS",-4.95873608662219,0.899662075814234,96.0262853434269,1.13368270530425e-22,6.5115900385913e-20
