sgRNA	gene	3980STDY6255514.sample	ERS717283.plasmid
EPB41_CCDS330.1_ex4_1:29344891-29344914:+_5-5	EPB41	235	428
SLCO2B1_CCDS44683.1_ex4_11:74880765-74880788:-_5-2	SLCO2B1	299	278
TMEM217_CCDS4831.1_ex1_6:37186419-37186442:-_5-1	TMEM217	371	998
TMEM184B_CCDS13969.2_ex5_22:38627334-38627357:-_5-4	TMEM184B	1359	1181
PAOX_CCDS7682.1_ex1_10:135193946-135193969:+_5-5	PAOX	613	624
RAB7L1_CCDS1459.1_ex1_1:205739949-205739972:+_6-3	RAB7L1	77	365
LACRT_CCDS8883.1_ex2_12:55026009-55026032:+_5-1	LACRT	29	233
FOXO3_CCDS5068.1_ex0_6:108882628-108882651:-_5-1	FOXO3	184	570
UBR4_CCDS189.1_ex58_1:19478236-19478259:+_5-1	UBR4	1	195
RAB28_CCDS33961.1_ex5_4:13481083-13481106:-_5-4	RAB28	4	38
PID1_CCDS2471.1_ex0_2:229890743-229890766:-_5-3	PID1	223	505
TRPC6_CCDS8311.1_ex11_11:101374800-101374823:+_5-2	TRPC6	214	316
LILRA5_CCDS12888.1_ex2_19:54822816-54822839:-_8-3	LILRA5	480	696
BUD31_CCDS5663.1_ex1_7:99013871-99013894:-_5-5	BUD31	19	298
C14orf182_CCDS41949.1_ex2_14:50472305-50472328:+_5-1	C14orf182	177	476
NEB_CCDS46424.1_ex116_2:152534211-152534234:+_5-3	NEB	140	233
GAPVD1_CCDS65130.1_ex5_9:128074743-128074766:+_5-5	GAPVD1	356	290
C1orf234_CCDS57978.1_ex1_1:23340416-23340439:-_5-5	C1orf234	265	241
EIF3B_CCDS5332.1_ex1_7:2400421-2400444:-_5-2	EIF3B	8	724
ERV3-1_CCDS47595.1_ex0_7:64452648-64452671:+_5-2	ERV3-1	279	693
ZNF727_CCDS55113.1_ex2_7:63529965-63529988:+_5-3	ZNF727	0	423
ITPKB_CCDS1555.1_ex6_1:226924645-226924668:-_5-3	ITPKB	756	915
MRPL19_CCDS1960.2_ex1_2:75874324-75874347:-_5-3	MRPL19	116	700
PMM2_CCDS10536.1_ex2_16:8898658-8898681:+_5-2	PMM2	116	162
MDN1_CCDS5024.1_ex99_6:90504424-90504447:+_5-5	MDN1	36	349
METTL7A_CCDS8804.1_ex0_12:51319003-51319026:-_5-3	METTL7A	254	496
NGRN_CCDS32329.1_ex1_15:90809515-90809538:-_5-1	NGRN	278	820
ECM1_CCDS55632.1_ex2_1:150482163-150482186:-_5-1	ECM1	197	305
KCNH1_CCDS1496.1_ex4_1:211093319-211093342:-_5-4	KCNH1	0	30
HYAL3_CCDS2815.1_ex2_3:50332126-50332149:+_14-8	HYAL3	267	581
GRIK5_CCDS12595.1_ex10_19:42558039-42558062:+_5-2	GRIK5	591	901
CEACAM1_CCDS12609.1_ex7_19:43031417-43031440:+_10-8	CEACAM1	240	506
VDAC1_CCDS4168.1_ex3_5:133316582-133316605:-_5-3	VDAC1	54	526
USP38_CCDS3758.1_ex3_4:144119059-144119082:-_5-5	USP38	181	226
TMTC3_CCDS9032.1_ex5_12:88560236-88560259:-_5-4	TMTC3	3	4
GOLGA4_CCDS2666.1_ex2_3:37323634-37323657:-_5-2	GOLGA4	194	228
RNASE3_CCDS9560.1_ex0_14:21359924-21359947:-_5-1	RNASE3	381	685
ELMO1_CCDS5449.1_ex3_7:36917659-36917682:+_10-2	ELMO1	106	348
MGARP_CCDS43269.1_ex0_4:140187976-140187999:-_5-1	MGARP	759	561
FAM163B_CCDS35171.1_ex0_9:136444291-136444314:-_5-1	FAM163B	308	670
CYTIP_CCDS2204.1_ex7_2:158300384-158300407:-_5-4	CYTIP	213	565
SF1_CCDS31599.1_ex9_11:64537847-64537870:+_5-4	SF1	13	768
TMEM14E_CCDS43161.1_ex0_3:152058480-152058503:-_5-1	TMEM14E	164	347
EHD3_CCDS1774.1_ex1_2:31467272-31467295:-_5-3	EHD3	126	185
AXDND1_CCDS30948.1_ex6_1:179352622-179352645:+_5-3	AXDND1	46	268
FAM198B_CCDS34087.1_ex4_4:159091789-159091812:+_5-1	FAM198B	419	521
ENDOD1_CCDS41699.1_ex1_11:94861773-94861796:-_5-4	ENDOD1	354	832
HRAS_CCDS7698.1_ex1_11:533568-533591:-_5-1	HRAS	620	634
NGLY1_CCDS33719.1_ex9_3:25805551-25805574:+_5-4	NGLY1	137	412
LTBP2_CCDS9831.1_ex35_14:75078535-75078558:-_5-5	LTBP2	80	284
NGFR_CCDS11549.1_ex3_17:47587777-47587800:-_5-5	NGFR	259	297
MPP2_CCDS11471.1_ex5_17:41958700-41958723:-_5-1	MPP2	161	442
RAPH1_CCDS2359.1_ex10_2:204354528-204354551:+_5-4	RAPH1	96	230
ZNF655_CCDS34695.1_ex0_7:99158293-99158316:+_11-2	ZNF655	142	416
SCARA5_CCDS6064.1_ex6_8:27823987-27824010:+_5-4	SCARA5	567	541
PPP1R3C_CCDS7416.1_ex0_10:93390201-93390224:+_5-2	PPP1R3C	101	295
SSH2_CCDS11253.1_ex9_17:28004708-28004731:+_5-4	SSH2	177	373
TRPC4_CCDS45035.1_ex7_13:38266135-38266158:-_5-1	TRPC4	172	228
SEMA4D_CCDS47991.1_ex13_9:92011678-92011701:+_5-5	SEMA4D	100	156
RIC3_CCDS44533.1_ex1_11:8190437-8190460:+_5-5	RIC3	261	503
DCT_CCDS45060.1_ex7_13:95118832-95118855:+_5-1	DCT	662	582
STAG3_CCDS34703.1_ex0_7:99778271-99778294:+_5-1	STAG3	237	225
PIWIL1_CCDS9268.1_ex9_12:130839480-130839503:-_5-5	PIWIL1	39	45
CDH2_CCDS11891.1_ex11_18:25589786-25589809:-_5-4	CDH2	142	183
RUSC1_CCDS1112.1_ex2_1:155295182-155295205:-_5-4	RUSC1	819	1095
VPS4A_CCDS45517.1_ex1_16:69350005-69350028:-_5-1	VPS4A	95	473
PSMA3_CCDS45113.1_ex5_14:58727720-58727743:-_5-5	PSMA3	11	179
RNF207_CCDS59.2_ex2_1:6268952-6268975:+_5-1	RNF207	441	786
DAAM1_CCDS58323.1_ex4_14:59789925-59789948:+_5-2	DAAM1	337	340
RNF43_CCDS11607.1_ex7_17:56448346-56448369:+_5-5	RNF43	356	470
NEDD8_CCDS9621.1_ex1_14:24687393-24687416:-_3-3	NEDD8	44	572
ZBTB43_CCDS6867.1_ex0_9:129595348-129595371:-_5-4	ZBTB43	297	688
GCNT3_CCDS10172.1_ex0_15:59910583-59910606:-_5-1	GCNT3	5	62
AJAP1_CCDS54.1_ex1_1:4772216-4772239:+_5-2	AJAP1	232	390
HOXD1_CCDS2271.1_ex0_2:177053786-177053809:-_5-2	HOXD1	402	634
CHCHD7_CCDS55232.1_ex2_8:57128958-57128981:-_9-3	CHCHD7	20	11
BBC3_CCDS12697.1_ex2_19:47731666-47731689:-_18-17	BBC3	352	683
BROX_CCDS1534.1_ex6_1:222900526-222900549:+_5-3	BROX	35	128
CLEC4D_CCDS8593.1_ex3_12:8671644-8671667:-_5-3	CLEC4D	154	332
CRHR1_CCDS42350.1_ex6_17:43907898-43907921:-_5-3	CRHR1	266	409
GORASP2_CCDS33325.1_ex5_2:171811199-171811222:+_5-3	GORASP2	211	429
NMU_CCDS3501.1_ex7_4:56496605-56496628:-_5-5	NMU	142	230
ZBTB9_CCDS4780.1_ex0_6:33423148-33423171:+_5-3	ZBTB9	225	534
PLEK2_CCDS9782.1_ex7_14:67864464-67864487:-_5-5	PLEK2	85	331
FOXK1_CCDS34591.1_ex3_7:4794988-4795011:+_5-5	FOXK1	250	381
CD8A_CCDS1992.1_ex4_2:87017695-87017718:-_5-4	CD8A	490	659
SLC16A5_CCDS11713.1_ex2_17:73096174-73096197:+_5-3	SLC16A5	237	674
MUC4_CCDS54700.1_ex23_3:195515613-195515636:+_10-6	MUC4	826	555
ADPRHL2_CCDS402.1_ex1_1:36556919-36556942:+_5-2	ADPRHL2	363	491
TSPAN18_CCDS7910.1_ex3_11:44940837-44940860:-_5-4	TSPAN18	196	363
ANKS4B_CCDS42130.1_ex1_16:21261462-21261485:+_5-4	ANKS4B	115	169
MFAP4_CCDS11208.1_ex3_17:19289726-19289749:+_5-5	MFAP4	244	557
VPREB1_CCDS13798.1_ex1_22:22599437-22599460:+_5-2	VPREB1	21	207
MAT2A_CCDS1977.1_ex5_2:85769363-85769386:+_5-5	MAT2A	0	84
AARS_CCDS32474.1_ex16_16:70305735-70305758:-_5-3	AARS	61	598
KIAA1731_CCDS44708.1_ex13_11:93429919-93429942:-_5-4	KIAA1731	165	362
IL15RA_CCDS58069.1_ex5_10:6008155-6008178:+_5-4	IL15RA	289	692
CSPP1_CCDS43744.1_ex9_8:68026080-68026103:+_5-4	CSPP1	128	186
ZNF79_CCDS6871.1_ex3_9:130198229-130198252:+_5-3	ZNF79	410	316
DECR2_CCDS10409.1_ex5_16:460692-460715:-_5-5	DECR2	700	827
SGCG_CCDS9299.1_ex2_13:23824807-23824830:+_5-4	SGCG	60	346
KIF13B_CCDS55217.1_ex30_8:29033662-29033685:+_5-4	KIF13B	252	403
CFP_CCDS14282.1_ex6_X:47487619-47487642:+_5-3	CFP	166	361
DNAJC9_CCDS7322.1_ex3_10:75006444-75006467:-_5-3	DNAJC9	4	132
TP53I13_CCDS42289.1_ex5_17:27899202-27899225:+_5-4	TP53I13	86	191
G3BP1_CCDS4319.1_ex5_5:151176896-151176919:-_5-5	G3BP1	93	84
TARM1_CCDS46173.1_ex2_19:54578297-54578320:+_5-5	TARM1	500	700
NADSYN1_CCDS8201.1_ex7_11:71184609-71184632:+_5-2	NADSYN1	503	567
FTSJ2_CCDS5328.1_ex1_7:2279127-2279150:+_5-4	FTSJ2	449	415
TRIM21_CCDS44525.1_ex5_11:4411318-4411341:-_5-4	TRIM21	77	247
DCLRE1A_CCDS7584.1_ex8_10:115612524-115612547:-_5-4	DCLRE1A	37	416
IPO9_CCDS1415.1_ex3_1:201817532-201817555:+_5-1	IPO9	44	359
MPHOSPH9_CCDS9243.2_ex21_12:123712134-123712157:-_5-5	MPHOSPH9	135	216
SOS1_CCDS1802.1_ex13_2:39249912-39249935:-_5-3	SOS1	33	145
CYP3A43_CCDS5675.1_ex5_7:99445805-99445828:-_6-2	CYP3A43	205	298
C17orf85_CCDS45578.1_ex9_17:3732550-3732573:+_5-4	C17orf85	251	764
WASL_CCDS34743.1_ex5_7:123336766-123336789:+_5-2	WASL	42	68
CASP1_CCDS8330.1_ex6_11:104903840-104903863:-_14-13	CASP1	0	23
ECSIT_CCDS12262.1_ex5_19:11624819-11624842:-_12-10	ECSIT	113	237
KLHL10_CCDS42340.1_ex1_17:39998157-39998180:+_5-3	KLHL10	64	150
NUP133_CCDS1579.1_ex21_1:229635464-229635487:-_5-2	NUP133	0	407
SOWAHD_CCDS43984.1_ex0_X:118892798-118892821:-_5-2	SOWAHD	529	731
AADACL4_CCDS30590.1_ex1_1:12711250-12711273:+_5-2	AADACL4	227	411
POLN_CCDS3360.1_ex20_4:2200272-2200295:-_5-3	POLN	140	256
MAD1L1_CCDS43539.1_ex7_7:2108964-2108987:-_5-1	MAD1L1	108	933
PROKR1_CCDS1889.1_ex1_2:68882039-68882062:-_5-4	PROKR1	495	897
BCAP29_CCDS34730.1_ex0_7:107221298-107221321:-_5-1	BCAP29	87	455
XRCC4_CCDS4058.1_ex0_5:82400831-82400854:+_5-1	XRCC4	0	7
SPINT3_CCDS46608.1_ex0_20:44141404-44141427:-_3-1	SPINT3	290	361
TPI1_CCDS53740.1_ex4_12:6978840-6978863:+_9-9	TPI1	32	331
MTMR2_CCDS8305.1_ex10_11:95595189-95595212:-_5-4	MTMR2	390	652
DECR1_CCDS6250.1_ex4_8:91033236-91033259:-_5-5	DECR1	489	485
TMTC4_CCDS41904.1_ex10_13:101289820-101289843:-_5-2	TMTC4	43	195
RNF165_CCDS32823.1_ex3_18:44027605-44027628:-_8-3	RNF165	265	316
ERO1LB_CCDS31064.1_ex9_1:236399664-236399687:+_5-4	ERO1LB	315	822
ZFP30_CCDS33005.1_ex0_19:38126502-38126525:+_5-2	ZFP30	221	272
ZNF454_CCDS4441.1_ex3_5:178392174-178392197:-_5-5	ZNF454	157	215
ZNF529_CCDS54256.1_ex0_19:37038676-37038699:-_5-1	ZNF529	0	4
AGMAT_CCDS160.1_ex6_1:15911300-15911323:+_5-5	AGMAT	117	289
TUBE1_CCDS5100.1_ex7_6:112402336-112402359:+_5-5	TUBE1	0	35
KLHL25_CCDS10339.1_ex0_15:86312699-86312722:+_5-3	KLHL25	355	574
OPHN1_CCDS14388.1_ex13_X:67421489-67421512:-_5-1	OPHN1	114	263
ITGB5_CCDS3030.1_ex9_3:124540245-124540268:-_5-2	ITGB5	54	435
RPS6KB2_CCDS41677.1_ex5_11:67200109-67200132:+_5-5	RPS6KB2	562	829
GHITM_CCDS41542.1_ex2_10:85903835-85903858:+_5-3	GHITM	0	107
METTL13_CCDS1299.1_ex2_1:171755091-171755114:+_5-2	METTL13	14	128
ABCA10_CCDS11684.1_ex30_17:67210930-67210953:+_5-4	ABCA10	250	339
ABI2_CCDS2358.1_ex3_2:204255829-204255852:-_5-2	ABI2	191	231
NUDT21_CCDS10760.1_ex5_16:56481839-56481862:+_5-5	NUDT21	13	573
NPY_CCDS5387.1_ex0_7:24324995-24325018:-_5-4	NPY	157	323
C5orf28_CCDS3945.1_ex1_5:43453882-43453905:-_5-5	C5orf28	193	216
SRL_CCDS42113.1_ex1_16:4245567-4245590:+_5-2	SRL	356	662
MPPED2_CCDS44560.1_ex4_11:30557692-30557715:+_5-5	MPPED2	78	220
LRRC8D_CCDS726.1_ex0_1:90398831-90398854:-_5-1	LRRC8D	74	286
SMC5_CCDS6632.1_ex0_9:72874132-72874155:-_5-1	SMC5	92	358
OPN1LW_CCDS14742.1_ex1_X:153416296-153416319:-_2-1	OPN1LW	275	523
TMEM87A_CCDS32205.1_ex14_15:42553157-42553180:+_10-4	TMEM87A	38	27
RNF17_CCDS9308.2_ex5_13:25355992-25356015:+_5-4	RNF17	57	101
MAGEE2_CCDS14431.1_ex0_X:75004687-75004710:+_5-4	MAGEE2	191	481
MAS1L_CCDS4661.1_ex0_6:29455315-29455338:+_5-3	MAS1L	324	495
BOLL_CCDS2324.1_ex3_2:198622094-198622117:-_5-1	BOLL	90	132
GLB1L_CCDS2437.1_ex9_2:220104507-220104530:+_5-3	GLB1L	95	434
DNAJB13_CCDS8227.1_ex2_11:73670594-73670617:-_5-1	DNAJB13	189	211
SMAD6_CCDS10221.1_ex2_15:67008774-67008797:+_5-2	SMAD6	45	209
SLC16A3_CCDS11804.1_ex1_17:80194715-80194738:+_5-2	SLC16A3	224	649
SECISBP2_CCDS65076.1_ex6_9:91953366-91953389:+_5-4	SECISBP2	94	115
MOGAT3_CCDS5714.1_ex3_7:100841914-100841937:+_5-1	MOGAT3	48	180
PPIF_CCDS7358.1_ex0_10:81107460-81107483:+_5-2	PPIF	399	652
HLA-DMB_CCDS4760.1_ex3_6:32905186-32905209:-_5-3	HLA-DMB	219	243
UBA7_CCDS2805.1_ex15_3:49848773-49848796:+_5-2	UBA7	173	447
PDE4A_CCDS12238.1_ex3_19:10570111-10570134:+_5-4	PDE4A	322	557
PROCR_CCDS13248.1_ex1_20:33762627-33762650:-_5-3	PROCR	288	427
ZNF655_CCDS34695.1_ex1_7:99161540-99161563:-_11-8	ZNF655	97	516
MRGPRX3_CCDS7830.1_ex0_11:18158865-18158888:+_5-1	MRGPRX3	129	524
PJA2_CCDS4099.1_ex6_5:108714672-108714695:-_5-3	PJA2	172	213
PLA2G2D_CCDS203.1_ex1_1:20441996-20442019:+_5-2	PLA2G2D	340	521
UBIAD1_CCDS129.1_ex0_1:11334045-11334068:-_5-5	UBIAD1	209	401
GDPD2_CCDS14402.1_ex6_X:69646829-69646852:+_5-4	GDPD2	167	453
MRPS28_CCDS6226.1_ex2_8:80942334-80942357:-_5-4	MRPS28	40	180
UACA_CCDS10235.1_ex11_15:70976689-70976712:-_5-4	UACA	443	504
MPV17_CCDS1748.1_ex3_2:27535422-27535445:+_5-1	MPV17	161	209
IFT172_CCDS1755.1_ex26_2:27684339-27684362:-_5-2	IFT172	89	179
AKIRIN1_CCDS433.1_ex0_1:39457193-39457216:-_6-2	AKIRIN1	160	322
C1orf95_CCDS31044.1_ex0_1:226736797-226736820:-_5-4	C1orf95	446	564
DOC2A_CCDS10666.1_ex6_16:30020368-30020391:-_5-3	DOC2A	252	592
SPATA6_CCDS551.1_ex10_1:48917244-48917267:+_5-4	SPATA6	301	917
HMX1_CCDS47018.1_ex0_4:8870043-8870066:-_5-1	HMX1	584	468
CDC73_CCDS1382.1_ex1_1:193094259-193094282:+_5-1	CDC73	0	203
PDZK1_CCDS55629.1_ex1_1:145748420-145748443:+_6-4	PDZK1	60	205
MNT_CCDS11018.1_ex4_17:2298356-2298379:+_5-3	MNT	118	683
DCLRE1B_CCDS866.1_ex3_1:114453956-114453979:-_5-4	DCLRE1B	78	323
TMEM41B_CCDS31424.1_ex5_11:9321219-9321242:+_7-5	TMEM41B	540	829
ING3_CCDS5778.1_ex6_7:120607667-120607690:-_7-6	ING3	98	291
SNX10_CCDS5399.1_ex2_7:26404185-26404208:-_9-1	SNX10	37	160
WDR54_CCDS1940.1_ex1_2:74650037-74650060:+_5-2	WDR54	25	179
PLD3_CCDS33027.1_ex3_19:40873643-40873666:-_5-3	PLD3	61	495
PAX6_CCDS31451.1_ex7_11:31823241-31823264:+_5-4	PAX6	272	331
ZNF44_CCDS45988.1_ex0_19:12384494-12384517:-_5-2	ZNF44	0	0
PTGES2_CCDS6891.1_ex5_9:130887669-130887692:+_5-5	PTGES2	328	473
YIPF4_CCDS1781.1_ex1_2:32515574-32515597:-_5-1	YIPF4	258	148
CIC_CCDS12601.1_ex9_19:42795100-42795123:+_5-4	CIC	7	138
RORB_CCDS6646.1_ex3_9:77257542-77257565:-_5-2	RORB	7	60
PRKRA_CCDS2279.1_ex5_2:179312268-179312291:-_5-4	PRKRA	118	284
PROCR_CCDS13248.1_ex1_20:33762586-33762609:+_5-2	PROCR	252	516
ZNF500_CCDS32383.1_ex4_16:4815848-4815871:+_5-5	ZNF500	246	659
C1QTNF3_CCDS34141.1_ex4_5:34035816-34035839:+_5-4	C1QTNF3	163	579
SOX6_CCDS53604.1_ex7_11:16119201-16119224:+_5-1	SOX6	150	178
TM4SF20_CCDS2466.1_ex1_2:228230850-228230873:+_5-3	TM4SF20	22	65
TIGD1_CCDS2495.1_ex0_2:233414475-233414498:-_5-5	TIGD1	272	369
FTL_CCDS33070.1_ex2_19:49469567-49469590:-_5-3	FTL	648	932
GID8_CCDS13510.1_ex1_20:61574381-61574404:+_5-2	GID8	321	414
ZNF691_CCDS476.1_ex0_1:43316839-43316862:-_5-2	ZNF691	133	338
C9orf142_CCDS7020.1_ex2_9:139887413-139887436:-_5-4	C9orf142	121	438
LETMD1_CCDS58231.1_ex3_12:51447625-51447648:-_5-5	LETMD1	0	68
KRTAP9-4_CCDS11386.1_ex0_17:39406115-39406138:-_2-2	KRTAP9-4	286	532
MARVELD3_CCDS10904.1_ex0_16:71660256-71660279:+_5-2	MARVELD3	14	249
MRPS34_CCDS10444.1_ex0_16:1822496-1822519:-_5-1	MRPS34	0	0
PDZD9_CCDS10602.2_ex1_16:21999910-21999933:+_5-3	PDZD9	6	18
TPGS1_CCDS42454.1_ex0_19:507731-507754:+_5-2	TPGS1	612	724
DSG1_CCDS11896.1_ex8_18:28916457-28916480:-_5-4	DSG1	196	208
TGM5_CCDS32211.1_ex8_15:43545714-43545737:-_5-5	TGM5	776	548
LCE2C_CCDS1019.1_ex0_1:152648626-152648649:+_2-2	LCE2C	14	838
TYR_CCDS8284.1_ex0_11:88911348-88911371:-_5-1	TYR	90	309
VPS35_CCDS10721.1_ex7_16:46708277-46708300:+_5-1	VPS35	8	233
BRF1_CCDS10001.1_ex17_14:105766779-105766802:+_13-12	BRF1	68	220
FLOT1_CCDS4688.1_ex9_6:30709419-30709442:-_5-5	FLOT1	198	386
LHFPL1_CCDS14562.1_ex2_X:111914451-111914474:-_5-3	LHFPL1	297	226
GABRG3_CCDS45195.1_ex3_15:27572083-27572106:+_5-5	GABRG3	93	75
SLC35A3_CCDS60204.1_ex1_1:100459267-100459290:-_5-2	SLC35A3	7	69
TMEM247_CCDS56117.1_ex1_2:46707668-46707691:-_5-4	TMEM247	774	821
EEF1G_CCDS44626.1_ex6_11:62339020-62339043:+_5-3	EEF1G	70	370
BCL2L11_CCDS2089.1_ex0_2:111881696-111881719:-_17-12	BCL2L11	475	435
PDIA2_CCDS42089.1_ex4_16:335157-335180:+_5-5	PDIA2	203	472
MRGPRF_CCDS8188.1_ex0_11:68773327-68773350:-_5-2	MRGPRF	805	1160
KCNT2_CCDS1384.1_ex14_1:196342271-196342294:-_5-3	KCNT2	38	67
SNRPN_CCDS10017.1_ex2_15:25221546-25221569:+_5-3	SNRPN	280	286
TNFRSF9_CCDS92.1_ex2_1:7995159-7995182:-_5-1	TNFRSF9	242	432
TMCO4_CCDS198.1_ex7_1:20073023-20073046:-_5-2	TMCO4	315	616
ADCK5_CCDS34965.1_ex2_8:145608347-145608370:-_5-2	ADCK5	400	882
HORMAD1_CCDS55633.1_ex10_1:150687093-150687116:+_5-5	HORMAD1	30	260
CRIM1_CCDS1783.1_ex5_2:36704168-36704191:+_5-5	CRIM1	298	487
CFHR2_CCDS30959.1_ex2_1:196920025-196920048:+_4-2	CFHR2	94	210
CCDC142_CCDS1945.1_ex8_2:74709536-74709559:+_5-4	CCDC142	217	478
DOCK2_CCDS4371.1_ex21_5:169145758-169145781:+_5-5	DOCK2	1185	881
GALT_CCDS59122.1_ex3_9:34648362-34648385:-_5-3	GALT	325	735
PSD_CCDS31272.1_ex13_10:104174846-104174869:+_5-3	PSD	212	500
B3GNT2_CCDS1870.1_ex0_2:62449627-62449650:-_5-2	B3GNT2	47	317
TMEM65_CCDS6348.1_ex6_8:125384100-125384123:+_5-4	TMEM65	92	180
FZD2_CCDS11484.1_ex0_17:42635376-42635399:-_5-1	FZD2	677	770
PPP1R12A_CCDS44947.1_ex22_12:80239152-80239175:-_5-5	PPP1R12A	0	275
HOGA1_CCDS44469.1_ex0_10:99344579-99344602:-_8-1	HOGA1	67	215
MXD3_CCDS4416.1_ex4_5:176738421-176738444:+_5-5	MXD3	599	613
PSME1_CCDS41930.1_ex3_14:24606555-24606578:+_5-1	PSME1	314	509
SPAST_CCDS1778.1_ex2_2:32314657-32314680:-_5-4	SPAST	0	19
SLC25A24_CCDS41361.1_ex5_1:108700226-108700249:-_5-5	SLC25A24	0	22
ACAP2_CCDS33924.1_ex11_3:195028036-195028059:-_5-3	ACAP2	122	250
DGAT2L6_CCDS14397.1_ex1_X:69419189-69419212:-_5-1	DGAT2L6	166	371
UQCRH_CCDS30704.1_ex2_1:46775829-46775852:-_5-1	UQCRH	37	469
KDM2A_CCDS44657.1_ex12_11:67012702-67012725:-_5-3	KDM2A	59	109
TBL2_CCDS5551.1_ex4_7:72988352-72988375:-_5-4	TBL2	405	596
KRT38_CCDS11392.1_ex6_17:39596902-39596925:+_5-2	KRT38	169	370
SLC28A3_CCDS6670.1_ex11_9:86912899-86912922:+_5-3	SLC28A3	90	254
SCCPDH_CCDS31084.1_ex1_1:246890250-246890273:-_5-1	SCCPDH	378	586
C1orf131_CCDS1591.2_ex6_1:231376760-231376783:+_5-5	C1orf131	89	252
SPRYD7_CCDS45046.1_ex2_13:50502127-50502150:-_5-4	SPRYD7	177	231
NOTUM_CCDS32771.2_ex10_17:79918473-79918496:+_5-4	NOTUM	487	682
C1orf189_CCDS30876.1_ex1_1:154172954-154172977:-_5-3	C1orf189	211	474
SURF1_CCDS6966.1_ex3_9:136219552-136219575:-_5-1	SURF1	438	391
GLRA2_CCDS14160.1_ex3_X:14599484-14599507:+_5-2	GLRA2	75	97
SLC17A2_CCDS4567.1_ex7_6:25921416-25921439:-_5-2	SLC17A2	568	655
